band_um,model,model_label,N_points,chi2_log,reduced_chi2_log,median_log10_model_over_obs,rms_log10_model_over_obs,mean_abs_log10_model_over_obs,area_scenario,area_deg2,external_source
all,aless,ALESS,29,395.44275454802425,13.635957053380146,-0.6415492760563979,,,wang_farmer_1p278deg2,1.278,Pearson et al. / Table 4 XID
all,fsps_lirnorm,FSPS,29,59.810049864623636,2.062415512573229,0.12580969114246887,,,wang_farmer_1p278deg2,1.278,Pearson et al. / Table 4 XID
all,resthybrid25,25% ALESS,29,31.028744658044452,1.0699567123463605,-0.015095188544294202,,,wang_farmer_1p278deg2,1.278,Pearson et al. / Table 4 XID
all,resthybrid50,50% ALESS,29,66.62213685156368,2.2973150638470234,-0.160381186346327,,,wang_farmer_1p278deg2,1.278,Pearson et al. / Table 4 XID
all,resthybrid75,75% ALESS,29,195.73538666137597,6.749496091771585,-0.4091589129273978,,,wang_farmer_1p278deg2,1.278,Pearson et al. / Table 4 XID
all,wang_raw,Wang raw,29,129.67506870357983,4.4715540932268905,-0.3152692145142003,,,wang_farmer_1p278deg2,1.278,Pearson et al. / Table 4 XID
250,aless,ALESS,13,202.04363994318396,15.541818457167997,-0.3549359111541352,0.40403940339511013,0.3520172852357283,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
250,fsps_lirnorm,FSPS,13,91.89584835091298,7.068911411608691,0.2669241870194513,0.3267405850879772,0.2716515346347912,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
250,resthybrid25,25% ALESS,13,31.061261294093676,2.3893277918533595,0.0877071514370175,0.2796181101541153,0.20235188977244437,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
250,resthybrid50,50% ALESS,13,36.16956665269347,2.7822743578994977,-0.10901076717683925,0.18042041360067312,0.17080832410441044,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
250,resthybrid75,75% ALESS,13,112.17845641196492,8.629112031689608,-0.23305175760661165,0.2883359256012145,0.2431670796478042,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
250,wang_raw,Wang raw,9,89.44314054927628,9.938126727697364,-0.4042860706452607,0.5531521181447064,0.48774786673305187,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
all,aless,ALESS,13,202.04363994318396,15.541818457167997,-0.3549359111541352,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
all,fsps_lirnorm,FSPS,13,91.89584835091298,7.068911411608691,0.2669241870194513,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
all,resthybrid25,25% ALESS,13,31.061261294093676,2.3893277918533595,0.0877071514370175,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
all,resthybrid50,50% ALESS,13,36.16956665269347,2.7822743578994977,-0.10901076717683925,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
all,resthybrid75,75% ALESS,13,112.17845641196492,8.629112031689608,-0.23305175760661165,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
all,wang_raw,Wang raw,9,89.44314054927628,9.938126727697364,-0.4042860706452607,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 5 area-weighted GAMA9/12/15
350,aless,ALESS,13,189.74351445019715,14.595654957707474,-0.13574250649791758,0.41584364213044755,0.3243803632129788,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
350,fsps_lirnorm,FSPS,13,215.8140141733738,16.601078013336448,0.4811517265703348,0.5687069193189227,0.49575614134264206,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
350,resthybrid25,25% ALESS,13,75.99043328563415,5.845417945048781,0.17300597979932775,0.3544363128938015,0.26832615973485274,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
350,resthybrid50,50% ALESS,13,77.14579930021885,5.9342922538629885,0.27891541669457065,0.3995299869229122,0.34927837407922213,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
350,resthybrid75,75% ALESS,13,152.44086752956602,11.726220579197387,0.09174878227459896,0.4799423475984687,0.4332300092278621,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
350,wang_raw,Wang raw,5,70.74302581951733,14.148605163903465,-0.4571757456810955,0.39320270909646243,0.3661597035768879,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
all,aless,ALESS,13,189.74351445019715,14.595654957707474,-0.13574250649791758,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
all,fsps_lirnorm,FSPS,13,215.8140141733738,16.601078013336448,0.4811517265703348,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
all,resthybrid25,25% ALESS,13,75.99043328563415,5.845417945048781,0.17300597979932775,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
all,resthybrid50,50% ALESS,13,77.14579930021885,5.9342922538629885,0.27891541669457065,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
all,resthybrid75,75% ALESS,13,152.44086752956602,11.726220579197387,0.09174878227459896,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
all,wang_raw,Wang raw,5,70.74302581951733,14.148605163903465,-0.4571757456810955,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 8 area-weighted GAMA9/12/15
500,aless,ALESS,13,151.46231989823912,11.650947684479933,0.17397364718311226,0.6654797243002244,0.58844770796892,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
500,fsps_lirnorm,FSPS,13,279.83363745887016,21.525664419913088,0.8930153048473667,0.8903120429203569,0.801366875639422,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
500,resthybrid25,25% ALESS,13,122.53053182038042,9.425425524644648,0.7238141827055324,0.6991384543544565,0.5921548493182941,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
500,resthybrid50,50% ALESS,13,103.82211831950978,7.986316793808445,0.5752802440718161,0.7022218778782152,0.6116083155611655,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
500,resthybrid75,75% ALESS,13,97.98847921494054,7.537575324226196,0.41997463640839283,0.5964376318135001,0.5555980702040383,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
500,wang_raw,Wang raw,4,67.50816093647643,16.877040234119107,-0.5624867006576286,0.5576164062285272,0.5335863989595875,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
all,aless,ALESS,13,151.46231989823912,11.650947684479933,0.17397364718311226,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
all,fsps_lirnorm,FSPS,13,279.83363745887016,21.525664419913088,0.8930153048473667,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
all,resthybrid25,25% ALESS,13,122.53053182038042,9.425425524644648,0.7238141827055324,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
all,resthybrid50,50% ALESS,13,103.82211831950978,7.986316793808445,0.5752802440718161,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
all,resthybrid75,75% ALESS,13,97.98847921494054,7.537575324226196,0.41997463640839283,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
all,wang_raw,Wang raw,4,67.50816093647643,16.877040234119107,-0.5624867006576286,,,wang_farmer_1p278deg2,1.278,Valiante et al. / Table 9 area-weighted GAMA9/12/15
250,aless,ALESS,5,34.734018716595536,6.946803743319107,-0.32781927733448163,0.3547307305491568,0.33190901013123575,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
250,fsps_lirnorm,FSPS,5,33.913809907952135,6.782761981590427,0.2543304046689928,0.39973641128925064,0.2925373096135244,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
250,resthybrid25,25% ALESS,5,14.523581907564193,2.9047163815128387,0.10047513369160999,0.2981584898064568,0.20049593154278716,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
250,resthybrid50,50% ALESS,5,4.54812249349408,0.9096244986988159,-0.08284260450122793,0.1628243464148335,0.14167970487204262,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
250,resthybrid75,75% ALESS,5,15.414516729254863,3.0829033458509727,-0.12530315892794264,0.24021932603828997,0.2135235106446748,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
250,wang_raw,Wang raw,4,21.3301471923146,5.33253679807865,-0.28630498641382063,0.48472583184508977,0.39792189633812347,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
350,aless,ALESS,5,31.07679936514798,6.2153598730295965,-0.32322039242716977,0.41835501822160487,0.36255824801285835,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
350,fsps_lirnorm,FSPS,5,59.22895257059699,11.845790514119397,0.32732316801032135,0.5607846252133236,0.4489145024245144,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
350,resthybrid25,25% ALESS,5,33.79098016986896,6.758196033973792,0.12607948699997745,0.3913001510198322,0.24857920070052303,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
350,resthybrid50,50% ALESS,5,24.95105780922598,4.990211561845196,-0.03611986421455138,0.4417206993417511,0.34141397415015395,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
350,resthybrid75,75% ALESS,5,29.61203022088243,5.922406044176486,-0.15749467959619967,0.48301817048993945,0.4340052584869836,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
350,wang_raw,Wang raw,3,11.824565832453262,3.9415219441510874,-0.3115780009453285,0.2979254746675019,0.29519083579218425,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
500,aless,ALESS,5,35.97903405646788,7.1958068112935765,-0.3049399643400541,0.6172855149897583,0.5737504431644233,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
500,fsps_lirnorm,FSPS,5,119.77658015208559,23.955316030417116,0.5920107797522427,0.89246646341387,0.7776118057524872,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
500,resthybrid25,25% ALESS,5,47.55240764448544,9.510481528897088,0.34608283911941146,0.6900557940283621,0.5624639861564324,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
500,resthybrid50,50% ALESS,5,25.99042147692618,5.198084295385236,0.07884646859303512,0.6356268248639919,0.4189198322289286,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
500,resthybrid75,75% ALESS,5,17.689754745367708,3.5379509490735415,-0.22637499150896426,0.5350880844283786,0.4562824400963416,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
500,wang_raw,Wang raw,3,11.198965696428127,3.732988565476042,-0.2756091243343731,0.3259073020541608,0.2989979097951391,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
all,aless,ALESS,15,101.7898521382114,6.785990142547427,-0.32322039242716977,,,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
all,fsps_lirnorm,FSPS,15,212.9193426306347,14.194622842042314,0.32732316801032135,,,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
all,resthybrid25,25% ALESS,15,95.8669697219186,6.391131314794573,0.12607948699997745,,,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
all,resthybrid50,50% ALESS,15,55.489601779646236,3.699306785309749,-0.03611986421455138,,,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
all,resthybrid75,75% ALESS,15,62.716301695505,4.181086779700333,-0.15749467959619967,,,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
all,wang_raw,Wang raw,10,44.35367872119599,4.435367872119599,-0.28630498641382063,,,wang_farmer_1p278deg2,1.278,Varnish et al. / Table 4 P(D) best-fit spline
