band_um,model,model_label,T_dust_K,alpha_mir,flux_mjy,bin_min_mjy,bin_max_mjy,N_bin,euclidean_jy15_deg2,euclidean_err_jy15_deg2
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,8.493232323171238,7.118229794928693,10.133839082682117,4149,7.156818748529986,0.1111087600852491
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,12.091355875609787,10.133839082682117,14.426999059072134,2519,7.380873308143068,0.14705969706934444
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,17.21380993097034,14.426999059072134,20.5389389107391,1272,6.330961815881501,0.17751135474831745
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,24.5063709469745,20.5389389107391,29.240177382128667,530,4.480860794283968,0.19463615527222355
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,34.888395968065744,29.240177382128667,41.62766037009365,238,3.417948691549859,0.2215527068772867
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,49.66872393543112,41.62766037009365,59.26305046791458,80,1.9515584743537533,0.2181908705360386
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,70.71067811865476,59.26305046791458,84.36960231581453,35,1.4503159575572504,0.24514814044603458
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,100.66697116076413,84.36960231581453,120.11244339814311,14,0.9854296295629058,0.2633671466142825
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,143.3141266963557,120.11244339814311,170.99759466766963,4,0.47825615897224705,0.23912807948612352
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,204.02857733683695,170.99759466766963,243.4400346449093,4,0.8123881336277596,0.4061940668138798
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T30_a30,Casey T30K a=3.0,30,3.0,838.10609719326,702.4218301525182,1000.0,0,,
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,3146,3.1947163354911745,0.056957765507213765
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,8.493232323171238,7.118229794928693,10.133839082682117,1806,3.1152602217028575,0.0733053137182963
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,12.091355875609787,10.133839082682117,14.426999059072134,934,2.736695383011364,0.08954740839650663
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,17.21380993097034,14.426999059072134,20.5389389107391,417,2.0754804066215295,0.10163671278990825
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,24.5063709469745,20.5389389107391,29.240177382128667,160,1.352712692614028,0.10694132821198893
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,34.888395968065744,29.240177382128667,41.62766037009365,78,1.1201680585751639,0.12683405671069967
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,49.66872393543112,41.62766037009365,59.26305046791458,23,0.5610730613767041,0.11699182063617258
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,70.71067811865476,59.26305046791458,84.36960231581453,6,0.2486255927241001,0.1015009731951785
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,100.66697116076413,84.36960231581453,120.11244339814311,8,0.5631026454645177,0.19908684955602235
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,143.3141266963557,120.11244339814311,170.99759466766963,2,0.23912807948612352,0.1690890865767537
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,204.02857733683695,170.99759466766963,243.4400346449093,0,,
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T30_a30,Casey T30K a=3.0,30,3.0,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,5.9658317923524695,5.000000000000001,7.118229794928693,3720,3.7776048213690943,0.061936270980896914
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,8.493232323171238,7.118229794928693,10.133839082682117,2160,3.72589262396355,0.08016844490204379
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,12.091355875609787,10.133839082682117,14.426999059072134,1042,3.05314409967649,0.09458307793094864
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,17.21380993097034,14.426999059072134,20.5389389107391,424,2.110320605293834,0.10248622844815626
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,24.5063709469745,20.5389389107391,29.240177382128667,173,1.4626205988889178,0.11120098494943094
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,34.888395968065744,29.240177382128667,41.62766037009365,52,0.746778705716776,0.10355957364947956
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,49.66872393543112,41.62766037009365,59.26305046791458,26,0.6342565041649698,0.1243879342830894
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,70.71067811865476,59.26305046791458,84.36960231581453,11,0.4558135866608502,0.1374329673909259
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,100.66697116076413,84.36960231581453,120.11244339814311,5,0.3519391534153235,0.15739197419607814
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,143.3141266963557,120.11244339814311,170.99759466766963,1,0.11956403974306176,0.11956403974306176
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,204.02857733683695,170.99759466766963,243.4400346449093,0,,
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T35_a15,Casey T35K a=1.5,35,1.5,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,5.9658317923524695,5.000000000000001,7.118229794928693,2114,2.1467356431113616,0.046690236700238426
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,8.493232323171238,7.118229794928693,10.133839082682117,1042,1.7973982010046388,0.055681438074469576
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,12.091355875609787,10.133839082682117,14.426999059072134,460,1.347837126536646,0.06284323006101153
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,17.21380993097034,14.426999059072134,20.5389389107391,186,0.9257538504355025,0.06787956569313791
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,24.5063709469745,20.5389389107391,29.240177382128667,79,0.6679018919781764,0.07514483376702463
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,34.888395968065744,29.240177382128667,41.62766037009365,25,0.35902822390229616,0.07180564478045923
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,49.66872393543112,41.62766037009365,59.26305046791458,11,0.2683392902236411,0.08090734019837277
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,70.71067811865476,59.26305046791458,84.36960231581453,5,0.20718799393675008,0.0926572877128775
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,100.66697116076413,84.36960231581453,120.11244339814311,2,0.14077566136612943,0.09954342477801117
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,143.3141266963557,120.11244339814311,170.99759466766963,0,,
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,588.7040186524744,493.39642747481366,702.4218301525182,1,0.9954342477801108,0.9954342477801109
350,casey_T35_a15,Casey T35K a=1.5,35,1.5,838.10609719326,702.4218301525182,1000.0,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,5.9658317923524695,5.000000000000001,7.118229794928693,609,0.618430466724134,0.025060067154752525
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,8.493232323171238,7.118229794928693,10.133839082682117,251,0.4329625225068755,0.02732835209574465
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,12.091355875609787,10.133839082682117,14.426999059072134,135,0.395560895831407,0.03404446137702058
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,17.21380993097034,14.426999059072134,20.5389389107391,46,0.22894987698942534,0.03375681772474395
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,24.5063709469745,20.5389389107391,29.240177382128667,13,0.10990790627488979,0.03048296858869273
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,34.888395968065744,29.240177382128667,41.62766037009365,8,0.11488903164873478,0.040619406681388116
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,49.66872393543112,41.62766037009365,59.26305046791458,4,0.09757792371768767,0.048788961858843835
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,70.71067811865476,59.26305046791458,84.36960231581453,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,100.66697116076413,84.36960231581453,120.11244339814311,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,143.3141266963557,120.11244339814311,170.99759466766963,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,204.02857733683695,170.99759466766963,243.4400346449093,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,290.4644596431972,243.4400346449093,346.5724215775732,1,0.3449900577744031,0.3449900577744031
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T35_a15,Casey T35K a=1.5,35,1.5,838.10609719326,702.4218301525182,1000.0,0,,
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,5.9658317923524695,5.000000000000001,7.118229794928693,4906,4.981970229472251,0.07112746917076093
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,8.493232323171238,7.118229794928693,10.133839082682117,3111,5.366320348680835,0.09621141219022188
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,12.091355875609787,10.133839082682117,14.426999059072134,1720,5.039738820963111,0.1215188936011518
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,17.21380993097034,14.426999059072134,20.5389389107391,737,3.6681752030697057,0.13511897024462083
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,24.5063709469745,20.5389389107391,29.240177382128667,313,2.6462442049261927,0.14957456593117646
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,34.888395968065744,29.240177382128667,41.62766037009365,113,1.6228075720383786,0.1526608948387421
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,49.66872393543112,41.62766037009365,59.26305046791458,38,0.9269902753180329,0.15037767983648812
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,70.71067811865476,59.26305046791458,84.36960231581453,21,0.8701895745343503,0.18989093306024174
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,100.66697116076413,84.36960231581453,120.11244339814311,6,0.4223269840983882,0.17241426927492606
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,143.3141266963557,120.11244339814311,170.99759466766963,5,0.5978201987153088,0.2673533205299726
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,204.02857733683695,170.99759466766963,243.4400346449093,0,,
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T35_a20,Casey T35K a=2.0,35,2.0,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,5.9658317923524695,5.000000000000001,7.118229794928693,3015,3.061687778609629,0.05575929093226982
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,8.493232323171238,7.118229794928693,10.133839082682117,1680,2.8979164853049837,0.07070192273519725
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,12.091355875609787,10.133839082682117,14.426999059072134,807,2.3645751328588553,0.08323698687368347
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,17.21380993097034,14.426999059072134,20.5389389107391,337,1.6773067075094859,0.09136871840751183
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,24.5063709469745,20.5389389107391,29.240177382128667,129,1.0906246084200601,0.09602414249444706
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,34.888395968065744,29.240177382128667,41.62766037009365,54,0.7755009636289597,0.1055323142182004
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,49.66872393543112,41.62766037009365,59.26305046791458,14,0.3415227330119069,0.09127578976608755
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,70.71067811865476,59.26305046791458,84.36960231581453,10,0.41437598787350016,0.1310371929362573
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,100.66697116076413,84.36960231581453,120.11244339814311,4,0.28155132273225886,0.1407756613661294
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,143.3141266963557,120.11244339814311,170.99759466766963,1,0.11956403974306176,0.11956403974306176
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T35_a20,Casey T35K a=2.0,35,2.0,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,5.9658317923524695,5.000000000000001,7.118229794928693,999,1.014469681867668,0.032096400333106366
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,8.493232323171238,7.118229794928693,10.133839082682117,503,0.8676499953026231,0.03868660116935916
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,12.091355875609787,10.133839082682117,14.426999059072134,182,0.5332746891949339,0.03952894989584058
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,17.21380993097034,14.426999059072134,20.5389389107391,92,0.4578997539788507,0.04773934944888937
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,24.5063709469745,20.5389389107391,29.240177382128667,27,0.22827026687861723,0.04393063334345246
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,34.888395968065744,29.240177382128667,41.62766037009365,10,0.14361128956091845,0.04541387727264649
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,49.66872393543112,41.62766037009365,59.26305046791458,7,0.17076136650595344,0.06454172990175819
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,70.71067811865476,59.26305046791458,84.36960231581453,2,0.08287519757470002,0.05860161419724531
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,100.66697116076413,84.36960231581453,120.11244339814311,0,,
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,143.3141266963557,120.11244339814311,170.99759466766963,0,,
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,204.02857733683695,170.99759466766963,243.4400346449093,0,,
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,413.5185542000137,346.5724215775732,493.39642747481366,1,0.5860161419724547,0.5860161419724547
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T35_a20,Casey T35K a=2.0,35,2.0,838.10609719326,702.4218301525182,1000.0,0,,
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,5.9658317923524695,5.000000000000001,7.118229794928693,5665,5.752723471251591,0.07643170386108357
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,8.493232323171238,7.118229794928693,10.133839082682117,3783,6.5254869428028295,0.10609496023383155
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,12.091355875609787,10.133839082682117,14.426999059072134,2206,6.463758045956176,0.13762024837818476
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,17.21380993097034,14.426999059072134,20.5389389107391,1085,5.400230794207098,0.16394472663782952
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,24.5063709469745,20.5389389107391,29.240177382128667,432,3.6523242700578757,0.17572253337380983
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,34.888395968065744,29.240177382128667,41.62766037009365,180,2.5850032120965323,0.19267476347677176
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,49.66872393543112,41.62766037009365,59.26305046791458,56,1.3660909320476275,0.1825515795321751
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,70.71067811865476,59.26305046791458,84.36960231581453,26,1.0773775684711004,0.21129112481312642
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,100.66697116076413,84.36960231581453,120.11244339814311,12,0.8446539681967764,0.2438305979552472
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,143.3141266963557,120.11244339814311,170.99759466766963,5,0.5978201987153088,0.2673533205299726
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,204.02857733683695,170.99759466766963,243.4400346449093,1,0.2030970334069399,0.2030970334069399
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T35_a25,Casey T35K a=2.5,35,2.5,838.10609719326,702.4218301525182,1000.0,0,,
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,5.9658317923524695,5.000000000000001,7.118229794928693,3649,3.7055053745096305,0.06134236500316808
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,8.493232323171238,7.118229794928693,10.133839082682117,2170,3.7431421268522707,0.08035380571573962
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,12.091355875609787,10.133839082682117,14.426999059072134,1085,3.1791375702005675,0.09651491940857176
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,17.21380993097034,14.426999059072134,20.5389389107391,464,2.3094074548498558,0.10721154957923713
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,24.5063709469745,20.5389389107391,29.240177382128667,196,1.6570730484521845,0.11836236060372746
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,34.888395968065744,29.240177382128667,41.62766037009365,87,1.2494182191799907,0.13395169340375832
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,49.66872393543112,41.62766037009365,59.26305046791458,24,0.5854675423061261,0.11950806163427766
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,70.71067811865476,59.26305046791458,84.36960231581453,13,0.5386887842355502,0.14940538715989488
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,100.66697116076413,84.36960231581453,120.11244339814311,4,0.28155132273225886,0.1407756613661294
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,143.3141266963557,120.11244339814311,170.99759466766963,3,0.3586921192291853,0.20709099159316743
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T35_a25,Casey T35K a=2.5,35,2.5,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,5.9658317923524695,5.000000000000001,7.118229794928693,1351,1.3719204606638835,0.03732512395365339
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,8.493232323171238,7.118229794928693,10.133839082682117,628,1.0832687814116249,0.04322713033989206
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,12.091355875609787,10.133839082682117,14.426999059072134,260,0.7618209845641913,0.04724613181245446
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,17.21380993097034,14.426999059072134,20.5389389107391,141,0.7017811446849777,0.05910063391647146
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,24.5063709469745,20.5389389107391,29.240177382128667,51,0.4311771707707215,0.06037688049177854
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,34.888395968065744,29.240177382128667,41.62766037009365,12,0.17233354747310214,0.04974841001199934
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,49.66872393543112,41.62766037009365,59.26305046791458,9,0.21955032836479724,0.07318344278826575
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,70.71067811865476,59.26305046791458,84.36960231581453,4,0.16575039514940004,0.08287519757470002
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,100.66697116076413,84.36960231581453,120.11244339814311,0,,
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,143.3141266963557,120.11244339814311,170.99759466766963,0,,
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,204.02857733683695,170.99759466766963,243.4400346449093,0,,
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,413.5185542000137,346.5724215775732,493.39642747481366,1,0.5860161419724547,0.5860161419724547
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T35_a25,Casey T35K a=2.5,35,2.5,838.10609719326,702.4218301525182,1000.0,0,,
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,6090,6.1843046672413395,0.07924689052579328
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,8.493232323171238,7.118229794928693,10.133839082682117,4183,7.215467058351635,0.11156308523275142
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,12.091355875609787,10.133839082682117,14.426999059072134,2571,7.533237505055906,0.14856982835143653
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,17.21380993097034,14.426999059072134,20.5389389107391,1310,6.520094322959722,0.1801433483067135
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,24.5063709469745,20.5389389107391,29.240177382128667,543,4.590768700558858,0.19700874171755003
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,34.888395968065744,29.240177382128667,41.62766037009365,237,3.4035875625937675,0.2210867700694897
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,49.66872393543112,41.62766037009365,59.26305046791458,68,1.6588247032006904,0.2011620431082445
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,70.71067811865476,59.26305046791458,84.36960231581453,33,1.3674407599825502,0.2380408821560404
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,100.66697116076413,84.36960231581453,120.11244339814311,12,0.8446539681967764,0.2438305979552472
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,143.3141266963557,120.11244339814311,170.99759466766963,8,0.9565123179444941,0.3381781731535074
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,204.02857733683695,170.99759466766963,243.4400346449093,1,0.2030970334069399,0.2030970334069399
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T35_a30,Casey T35K a=3.0,35,3.0,838.10609719326,702.4218301525182,1000.0,0,,
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,4116,4.1797369475148365,0.06514952703057961
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,8.493232323171238,7.118229794928693,10.133839082682117,2480,4.277876716402595,0.08590183163191294
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,12.091355875609787,10.133839082682117,14.426999059072134,1302,3.8149650842406806,0.10572679699173584
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,17.21380993097034,14.426999059072134,20.5389389107391,589,2.9315538597124244,0.12079257243658892
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,24.5063709469745,20.5389389107391,29.240177382128667,229,1.9360700413038279,0.12793910950774234
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,34.888395968065744,29.240177382128667,41.62766037009365,114,1.6371687009944704,0.15333489765170538
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,49.66872393543112,41.62766037009365,59.26305046791458,34,0.8294123516003452,0.1422430447991803
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,70.71067811865476,59.26305046791458,84.36960231581453,13,0.5386887842355502,0.14940538715989488
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,100.66697116076413,84.36960231581453,120.11244339814311,7,0.4927148147814529,0.18622869531271088
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,143.3141266963557,120.11244339814311,170.99759466766963,3,0.3586921192291853,0.20709099159316743
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T35_a30,Casey T35K a=3.0,35,3.0,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,1527,1.550645850061991,0.039681958873798925
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,8.493232323171238,7.118229794928693,10.133839082682117,782,1.3489111258979152,0.04823696338162553
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,12.091355875609787,10.133839082682117,14.426999059072134,342,1.0020876027728978,0.05418669167311284
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,17.21380993097034,14.426999059072134,20.5389389107391,159,0.7913702269851877,0.06275974134007306
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,24.5063709469745,20.5389389107391,29.240177382128667,66,0.5579939857032866,0.06868431165771803
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,34.888395968065744,29.240177382128667,41.62766037009365,16,0.22977806329746955,0.05744451582436738
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,49.66872393543112,41.62766037009365,59.26305046791458,8,0.19515584743537534,0.06899801155488061
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,70.71067811865476,59.26305046791458,84.36960231581453,5,0.20718799393675008,0.0926572877128775
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,100.66697116076413,84.36960231581453,120.11244339814311,1,0.07038783068306471,0.0703878306830647
500,casey_T35_a30,Casey T35K a=3.0,35,3.0,143.3141266963557,120.11244339814311,170.99759466766963,0,,
