band_um,model,flux_mjy,bin_min_mjy,bin_max_mjy,N_bin,euclidean_jy15_deg2,euclidean_err_jy15_deg2
350,aless_bright,24.5063709469745,20.5389389107391,29.240177382128667,181,0.9778337332190368,0.07268180899047233
350,aless_bright,34.888395968065744,29.240177382128667,41.62766037009365,67,0.6148430139971601,0.07511502938638905
350,aless_bright,49.66872393543112,41.62766037009365,59.26305046791458,24,0.37411375953361453,0.07636565138430343
350,aless_bright,70.71067811865476,59.26305046791458,84.36960231581453,12,0.3177435075013999,0.09172464979459455
350,aless_bright,100.66697116076413,84.36960231581453,120.11244339814311,5,0.22488911903239175,0.10057347151129394
350,aless_bright,143.3141266963557,120.11244339814311,170.99759466766963,2,0.15280284279163295,0.10804792632254562
350,aless_bright,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,aless_bright,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,aless_bright,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,aless_bright,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,aless_bright,838.10609719326,702.4218301525182,1000.0,1,1.0804792632254527,1.0804792632254527
350,aless_faint,5.9658317923524695,5.000000000000001,7.118229794928693,1847,1.1985091051448684,0.027887391269761766
350,aless_faint,8.493232323171238,7.118229794928693,10.133839082682117,883,0.9732807761422787,0.03275350593232073
350,aless_faint,12.091355875609787,10.133839082682117,14.426999059072134,384,0.7189714842631654,0.03668985991783793
350,aless_faint,17.21380993097034,14.426999059072134,20.5389389107391,146,0.464340213561988,0.03842906950587824
350,aless_faint,24.5063709469745,20.5389389107391,29.240177382128667,68,0.3673629494966547,0.044549301285680985
350,aless_faint,34.888395968065744,29.240177382128667,41.62766037009365,19,0.1743584666559111,0.04000057558441172
350,aless_faint,49.66872393543112,41.62766037009365,59.26305046791458,9,0.14029265982510544,0.046764219941701816
350,aless_faint,70.71067811865476,59.26305046791458,84.36960231581453,5,0.1323931281255833,0.05920800684852871
350,aless_faint,100.66697116076413,84.36960231581453,120.11244339814311,1,0.04497782380647834,0.04497782380647835
350,aless_faint,143.3141266963557,120.11244339814311,170.99759466766963,0,,
350,aless_faint,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,aless_faint,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,aless_faint,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,aless_faint,588.7040186524744,493.39642747481366,702.4218301525182,1,0.636082484331491,0.636082484331491
